"partId","PROLIFIC_PID","gender","nationality","education","date","task","trial","left","right","rating","rt"
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",13,"Ex13","Ex14",2.858333333,4.609
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",14,"Ex14","Ex12",2.825,3.4107
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",15,"Ex14","Ex16",4.908333333,5.5547
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",16,"Ex10","Ex14",1.116666667,3.121
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",17,"Ex10","Ex13",3.025,3.5241
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",18,"Ex11","Ex9",5,2.4561
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",19,"Ex12","Ex9",3.141666667,2.935
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",20,"Ex16","Ex11",3.9,5.557
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",21,"Ex15","Ex11",3.091666667,7.9363
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",22,"Ex10","Ex11",1.083333333,2.0452
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",23,"Ex13","Ex11",1.216666667,2.032
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",24,"Ex14","Ex9",3.866666667,4.1932
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",25,"Ex15","Ex10",2.233333333,2.0562
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",26,"Ex11","Ex10",1.033333333,1.8392
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",27,"Ex11","Ex13",1.058333333,4.4081
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",28,"Ex16","Ex9",3.033333333,3.5504
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",29,"Ex10","Ex15",1.05,4.5493
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",30,"Ex10","Ex9",1.05,1.2567
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",31,"Ex9","Ex16",3.075,3.3064
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",32,"Ex9","Ex13",2.933333333,4.1201
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",33,"Ex12","Ex14",4.941666667,5.5889
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",34,"Ex14","Ex13",2.975,3.0701
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",35,"Ex16","Ex14",4.075,3.7465
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",36,"Ex16","Ex12",5.933333333,2.0886
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",37,"Ex12","Ex10",1.008333333,1.7387
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",38,"Ex10","Ex12",1.166666667,2.2933
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",39,"Ex15","Ex12",1.125,3.8043
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",40,"Ex11","Ex14",4.1,6.4216
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",41,"Ex12","Ex15",1.933333333,3.4886
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",42,"Ex15","Ex16",1.925,3.8888
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",43,"Ex16","Ex13",2.058333333,3.0723
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",44,"Ex12","Ex11",4.983333333,2.0589
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",45,"Ex14","Ex11",5.025,1.578
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",46,"Ex16","Ex10",1.091666667,1.8449
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",47,"Ex10","Ex16",1,1.873
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",48,"Ex12","Ex13",2.983333333,3.6791
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",49,"Ex15","Ex13",1.125,1.7239
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",50,"Ex12","Ex16",3.175,1.7803
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",51,"Ex15","Ex14",1.616666667,2.2641
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",52,"Ex9","Ex14",4.333333333,1.8548
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",53,"Ex13","Ex16",3.225,1.7999
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",54,"Ex14","Ex15",2.366666667,3.1948
"parID_4","66577bd5fa02a29c30407e81","Femail","British","Secondary School","2024-11-07_15h03.49.991","9_to_16",55,"Ex13","Ex10",1.066666667,1.8514
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",1,"Ex14","Ex9",1.05,4.371
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",2,"Ex10","Ex13",1.008333333,2.556
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",3,"Ex12","Ex14",1.975,3.393
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",4,"Ex15","Ex14",1.6,2.548
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",5,"Ex10","Ex15",1.641666667,2.297
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",6,"Ex9","Ex12",1.241666667,2.571
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",7,"Ex14","Ex12",1.4,2.306
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",8,"Ex13","Ex12",1,2.382
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",9,"Ex10","Ex16",1,2.175
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",10,"Ex15","Ex10",1.725,1.777
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",11,"Ex11","Ex9",1,2.99
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",12,"Ex13","Ex16",1,2.113
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",13,"Ex12","Ex15",1,2.739
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",14,"Ex10","Ex12",1.008333333,1.772
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",15,"Ex12","Ex13",1,1.945
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",16,"Ex13","Ex10",1,1.973
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",17,"Ex9","Ex16",1.575,1.863
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",18,"Ex14","Ex11",1,2.722
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",19,"Ex12","Ex9",1.641666667,2.19
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",20,"Ex12","Ex10",1,1.714
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",21,"Ex11","Ex15",4.491666667,3.885
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",22,"Ex16","Ex14",1,1.747
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",23,"Ex15","Ex16",1.016666667,1.547
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",24,"Ex11","Ex14",1.083333333,1.727
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",25,"Ex10","Ex9",1.1,1.512
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",26,"Ex15","Ex12",1.033333333,1.627
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",27,"Ex9","Ex10",1.041666667,1.382
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",28,"Ex14","Ex10",2.033333333,2.097
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",29,"Ex15","Ex9",1.05,1.691
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",30,"Ex9","Ex15",1.008333333,1.442
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",31,"Ex11","Ex13",1.05,1.772
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",32,"Ex15","Ex11",2.425,1.823
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",33,"Ex12","Ex11",1.025,2.838
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",34,"Ex14","Ex15",1.066666667,1.705
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",35,"Ex13","Ex15",1.05,1.557
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",36,"Ex9","Ex14",1.066666667,2.008
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",37,"Ex16","Ex13",1.433333333,2.072
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",38,"Ex13","Ex11",1.075,1.639
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",39,"Ex11","Ex12",1.075,1.329
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",40,"Ex13","Ex9",1.833333333,1.67
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",41,"Ex10","Ex14",1.891666667,1.729
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",42,"Ex9","Ex13",1.891666667,1.621
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",43,"Ex16","Ex12",1.866666667,5.609
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",44,"Ex11","Ex10",1.141666667,4.674
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",45,"Ex16","Ex10",1.016666667,2.428
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",46,"Ex11","Ex16",1.016666667,1.806
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",47,"Ex16","Ex11",1.066666667,1.687
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",48,"Ex9","Ex11",1.066666667,1.539
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",49,"Ex12","Ex16",2.525,3.039
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",50,"Ex14","Ex16",1.141666667,1.873
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",51,"Ex15","Ex13",1.05,1.622
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",52,"Ex13","Ex14",1.05,1.238
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",53,"Ex16","Ex9",1.6,1.783
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",54,"Ex14","Ex13",1.091666667,2.222
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","9_to_16",55,"Ex10","Ex11",1,1.505
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",1,"Ex7","Ex6",6.416666667,5.432
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",2,"Ex6","Ex2",3.275,2.206
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",3,"Ex1","Ex8",1.875,2.365
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",4,"Ex4","Ex1",2.233333333,1.926
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",5,"Ex2","Ex1",1,2.412
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",6,"Ex1","Ex3",1,1.972
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",7,"Ex3","Ex1",1.508333333,1.692
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",8,"Ex4","Ex2",1.4,1.619
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",9,"Ex4","Ex7",2.7,1.806
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",10,"Ex8","Ex2",1.05,1.929
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",11,"Ex6","Ex3",5.65,2.071
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",12,"Ex4","Ex3",1.541666667,2.273
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",13,"Ex8","Ex5",1,1.928
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",14,"Ex2","Ex3",1,1.948
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",15,"Ex5","Ex3",1,1.563
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",16,"Ex6","Ex8",1.075,1.678
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",17,"Ex1","Ex5",1.075,1.126
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",18,"Ex1","Ex4",1.075,1.84
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",19,"Ex2","Ex7",2.833333333,2.938
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",20,"Ex8","Ex3",1.008333333,1.43
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",21,"Ex2","Ex4",1.016666667,1.727
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",22,"Ex3","Ex6",1.016666667,1.572
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",23,"Ex4","Ex5",1.016666667,1.505
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",24,"Ex4","Ex6",1.475,3.028
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",25,"Ex7","Ex1",1.425,1.926
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",26,"Ex5","Ex7",1.333333333,2.805
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",27,"Ex6","Ex4",1.716666667,2.038
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",28,"Ex6","Ex5",1.016666667,2.321
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",29,"Ex7","Ex8",1.008333333,1.579
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",30,"Ex7","Ex2",2.108333333,2.425
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",31,"Ex5","Ex6",1.083333333,1.623
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",32,"Ex5","Ex4",1.083333333,1.571
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",33,"Ex1","Ex6",1.083333333,1.715
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",34,"Ex8","Ex4",1.083333333,1.42
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",35,"Ex8","Ex1",1.083333333,1.692
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",36,"Ex3","Ex8",1.083333333,1.304
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",37,"Ex4","Ex8",1.083333333,1.376
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",38,"Ex5","Ex2",1.083333333,1.673
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",39,"Ex5","Ex1",1.083333333,1.141
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",40,"Ex5","Ex8",1.083333333,1.298
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",41,"Ex1","Ex7",2.108333333,1.976
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",42,"Ex3","Ex7",2.091666667,2.407
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",43,"Ex1","Ex2",1.058333333,1.624
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",44,"Ex3","Ex4",1.008333333,1.439
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",45,"Ex6","Ex1",2.525,2.108
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",46,"Ex7","Ex3",2.958333333,1.892
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",47,"Ex2","Ex5",1.108333333,3.813
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",48,"Ex3","Ex2",1.058333333,3.206
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",49,"Ex2","Ex8",1.041666667,1.952
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",50,"Ex3","Ex5",1.041666667,1.615
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",51,"Ex8","Ex6",1.633333333,2.306
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",52,"Ex2","Ex6",3.883333333,1.811
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",53,"Ex6","Ex7",6.108333333,2.972
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",54,"Ex7","Ex5",1.058333333,1.815
"parID_5","5b0b369230d5620001553596","Female","British","Some college","2024-11-07_15h06.38.452","1_to_8",55,"Ex7","Ex4",1.675,2.424
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",1,"Ex11","Ex9",6.366666794,3.8004
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",2,"Ex10","Ex15",3.84166654,2.4935
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",3,"Ex11","Ex13",2.816666603,3.4722
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",4,"Ex12","Ex13",2.241666794,2.3104
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",5,"Ex16","Ex11",1.60833327,3.1866
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",6,"Ex14","Ex13",7.850000381,2.1164
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",7,"Ex13","Ex14",5.041666667,2.0745
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",8,"Ex12","Ex14",5.450000127,2.8584
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",9,"Ex9","Ex12",8.125,2.256
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",10,"Ex14","Ex10",1.85833327,2.1198
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",11,"Ex13","Ex16",1.5,2.0374
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",12,"Ex11","Ex16",2.600000064,2.205
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",13,"Ex16","Ex9",2.149999936,2.0662
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",14,"Ex15","Ex16",1.25,1.9552
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",15,"Ex15","Ex11",3.633333206,2.0057
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",16,"Ex10","Ex12",2.125,1.8781
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",17,"Ex14","Ex12",3.041666667,2.0559
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",18,"Ex16","Ex14",2.050000191,2.0999
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",19,"Ex16","Ex13",1.691666603,1.8277
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",20,"Ex11","Ex10",1.133333524,2.0647
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",21,"Ex15","Ex13",2.083333333,2.1279
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",22,"Ex13","Ex9",5.84166654,2.1299
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",23,"Ex9","Ex11",3.549999873,1.9676
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",24,"Ex14","Ex15",2.616666794,1.7875
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",25,"Ex12","Ex10",1.550000191,2.4046
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",26,"Ex9","Ex14",7.924999873,2.9349
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",27,"Ex12","Ex11",4.46666654,2.1719
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",28,"Ex11","Ex15",4.950000127,2.0491
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",29,"Ex16","Ex12",5.508333206,1.9044
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",30,"Ex11","Ex12",3.608333588,2.0783
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",31,"Ex10","Ex9",1.550000191,1.8988
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",32,"Ex16","Ex10",1.15833346,2.1159
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",33,"Ex9","Ex15",1.975000064,2.0719
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",34,"Ex15","Ex9",1.800000191,1.8277
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",35,"Ex14","Ex16",2.48333327,2.1003
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",36,"Ex13","Ex11",2.700000127,1.6532
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",37,"Ex15","Ex10",3.541666667,2.2564
"parID_6","6661b3bccfa516ea302f4556","male","british","high school","2024-11-07_19h12.30.793","9_to_16",38,"Ex10","Ex14",4.241666794,1.9201
