"subjectId","rep","par1","par2","value","counts.function","counts.gradient","convergence"
"P20",7,8.55338608394828,0.715941410505283,77.0764889956168,28,16,0
"P20",8,2.41775288516233,0.903242203996351,67.196548558498,21,11,0
"P20",9,8.18256753828425,0.796525390024432,72.4284928682109,23,13,0
"P20",10,2.65425839428444,0.885289012092255,70.2468714084612,20,11,0
"P20",11,5.81010473307212,0.735869106205298,76.732194882452,12,6,0
"P20",12,7.29767501761269,0.845515945559936,66.5846854479966,128,78,0
"P20",13,8.22338899603741,0.51369343729109,92.5695931748015,63,38,0
"P20",14,0.00709022715287091,1.02106945079779,66.335820178482,22,9,0
"P20",15,1.42444956246171,0.871849873682728,70.4703919369731,23,10,0
"P20",16,7.40816149186535,0.725812749885222,75.3565417024781,39,23,0
"P20",17,9.57088626850376,0.617875154834038,82.6252996407961,29,12,0
"P20",18,0.351718320941419,0.788322466445767,81.0464225917321,24,9,0
"P20",19,7.83545900176688,0.813146229234651,73.1504505957065,79,48,0
"P20",20,3.13929196493417,0.845274776920086,73.231184502661,64,38,0
"P21",1,6.79072445638322,0.162921938138712,109.988642464114,49,33,0
"P21",2,1.26079071324814,0.346686542956769,104.697900765107,19,10,0
"P21",3,8.76567662027363,0.467182541755982,91.8946484784953,63,38,0
"P21",4,8.57591985905719,0.415206179250295,95.0041064875227,55,33,0
"P21",5,0.0925774643334767,0.826843849552758,79.9184934817592,23,9,0
"P21",6,1.33034197188443,0.540743646428012,91.3854868643995,22,10,0
"P21",7,0.408686155141106,0.551268196227683,97.8600702941697,13,6,0
"P21",8,4.44715776177833,0.327862162066285,100.318623465928,19,11,0
"P21",9,2.54637253945851,0.488456045415643,92.271205660891,29,16,0
"P21",10,2.99830066569532,0.230255246947799,105.047191745767,28,16,0
"P21",11,5.03709321469108,0.411751316990012,97.9069855981971,54,33,0
"P21",12,-0.0675209573985764,0.628038425384532,92.4341574081846,23,9,0
"P21",13,4.57341264423677,0.0502442825507589,113.504448664427,41,28,0
"P21",14,6.14942869702208,0.359443868370786,99.3988606832398,46,28,0
"P21",15,8.4183061196218,0.427352044469963,94.9685800280367,54,33,0
"P21",16,-0.241704371243918,0.425944749898183,104.607683005847,22,10,0
"P21",17,6.58066154783856,0.27785445512252,103.52418591617,43,28,0
"P21",18,1.232991535085,0.347522109848342,102.155719403327,26,9,0
"P21",19,0.348468763629122,0.47247058462831,102.08458787378,12,6,0
"P21",20,1.07386005381262,0.329243522979974,104.117610558371,19,9,0
"P22",1,-1.2549405799284,-14.0123130887459,133.084252134676,4,2,0
"P22",2,1.0159415981426,-0.0643632827747352,118.901205111313,23,9,0
"P22",3,6.90639883159406,-0.4818586997002,125.941342101391,77,53,0
"P22",4,0.285384014959098,-0.108773530196138,121.488646990632,12,5,0
"P22",5,1.5744962411577,-0.592945648922348,127.556459223553,18,11,0
"P22",6,10.8017414872926,-0.228708106123823,121.068407127204,31,17,0
"P22",7,-1.01441252113104,0.0230133275518104,123.750671055043,19,9,0
"P22",8,6.89608506484131,-0.545041078529423,126.795325512848,63,43,0
"P22",9,-0.827295276331242,0.0739652253298769,121.580139569796,27,7,0
"P22",10,1.30146483516262,-0.0114485299017914,116.017156443537,20,10,0
"P22",11,6.69739829883662,-0.444585086907068,124.734253984955,26,14,0
"P22",12,7.29627398945838,-0.615628217584587,127.34581024166,57,40,0
"P22",13,1.18498969210384,-0.433853667232516,125.491666688767,19,10,0
"P22",14,5.54525836987434,-0.142022305062865,118.579473558704,29,17,0
"P22",15,-3.66962006695818,-14.8286119605104,133.084257959285,4,2,0
"P22",16,0.0942999199484367,-0.031645091310851,120.306691158379,18,5,0
"P22",17,1.29439389011535,-0.244358981743661,122.10595199608,19,10,0
"P22",18,8.63349792838163,-0.212154854627804,120.091438501064,30,17,0
"P22",19,5.54271859621446,-0.524166510364682,126.378628124791,63,43,0
"P22",20,7.97884628642676,-0.353088187205875,123.791147499259,24,16,0
"P23",1,1.22608061495345,0.766420553497243,80.7752099065794,22,9,0
"P23",2,1.57116207635052,0.798850795193787,73.3133587852642,19,11,0
"P23",3,8.83228249952132,0.637904702646236,81.8529832424849,71,43,0
"P23",4,9.5921826186519,0.984805720638094,55.3757638526778,15,8,0
"P23",5,1.02900166191927,0.85832223846069,72.6560798084455,24,9,0
"P23",6,1.38018298093937,0.794594260539713,79.9342492902957,21,9,0
"P23",7,0.873822466450583,0.768715394344014,79.4892181217472,21,9,0
"P23",8,-0.229856197956434,1.2202384355067,63.4309240778778,24,9,0
"P23",9,1.88021445675666,1.07039370861366,57.1969986386976,21,10,0
"P23",10,6.96062948230134,1.00371039090765,57.6999313504393,15,8,0
"P23",11,7.90031196499819,0.748430302788148,74.4198151575776,15,8,0
"P23",12,2.1570604246731,0.748107719691943,75.8031661975781,20,11,0
"P23",13,1.56141036669175,0.923894961737701,63.1907759239115,27,10,0
"P23",14,0.968340409946558,0.980008089404182,63.4048370098489,28,9,0
"P23",15,3.47413838176467,0.656394790665892,82.7146783749942,31,18,0
"P23",16,8.42057071214248,0.825229608925635,70.7716285366176,71,43,0
"P23",17,8.05395314917427,0.874650930089927,64.8234079046817,15,8,0
"P23",18,6.44893416891627,0.81767013997827,68.2837151317488,112,68,0
"P23",19,0.781173137338103,0.991577727664092,62.7075179296966,32,8,0
"P23",20,3.81478303978978,0.901913659434354,64.8291146509547,28,16,0
"P24",1,0.844507450674564,0.335032651274309,105.377586688927,19,9,0
"P24",2,7.22150713923025,0.55924683901141,88.7516731338844,63,38,0
"P24",3,1.71624798362733,0.563580023571276,92.1722401338988,28,14,0
"P24",4,1.28126932366812,0.630453330916174,86.8675846872032,22,10,0
"P24",5,1.47001013073098,0.839913890498675,72.0281220394889,23,10,0
"P24",6,0.263725926799123,0.780250158470362,82.3382942846151,34,9,0
"P24",7,1.7243577843199,0.379572962722815,98.7272465299547,30,16,0
"P24",8,0.272754738820404,0.818970870639138,80.8481686178005,20,8,0
"P24",9,0.876854656621895,0.66141022480305,84.6331639076956,29,9,0
"P24",10,7.28677563462776,0.567397059734112,87.6839877496042,55,33,0
"P24",11,1.95293721758496,0.58567882212322,85.6334319372798,20,11,0
