infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,OS,frameRate,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,phase,Exemplars,r_correct,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1208.4949,0.7,1209.1962,1209.1962,1210.2304,right,1,1.0221,,1210.2304,1211.2314,4,8,72,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1211.2317,1.1,1212.3324,1212.3324,1212.9497,right,1,0.6133,,1212.9497,1213.9503,4,9,73,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1213.9506,1.4,1215.3517,1215.3517,1216.3528,right,1,0.9886,,1216.3528,1217.3526,4,10,74,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1217.353,0.8,1218.1539,1218.154,1218.7874,left,1,0.6279,,1218.7874,1219.7888,4,11,75,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1219.7891,1.1,1220.8888,1220.8889,1221.4731,right,0,0.5781,,1221.4731,1222.4745,4,12,76,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1222.4749,1.2,1223.675,1223.675,1224.5093,right,0,0.822,,1224.5093,1225.5106,4,13,77,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1225.5108,0.8,1226.3112,1226.3112,1227.5454,right,1,1.2304,,1227.5455,1228.5464,4,14,78,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1228.5467,1,1229.5466,1229.5466,1230.2645,right,1,0.7112,,1230.2646,1231.2654,4,15,79,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1231.2658,1.5,1232.7668,1232.7668,1233.551,right,1,0.7753,,1233.551,1234.5518,5,0,80,2,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1234.5521,1,1235.5524,1235.5524,1236.0532,right,0,0.4949,,1236.0532,1237.0531,5,1,81,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1237.0534,0.6,1237.654,1237.6541,1238.3881,right,1,0.7217,,1238.3881,1239.3892,5,2,82,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1239.3895,0.8,1240.1899,1240.1899,1240.9238,right,1,0.7225,,1240.9239,1241.9241,5,3,83,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1241.9245,1.3,1243.2259,1243.226,1243.9924,left,1,0.7568,,1243.9924,1244.9943,5,4,84,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1244.9945,1.4,1246.3956,1246.3956,1246.8955,right,1,0.4972,,1246.8955,1247.8965,5,5,85,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1247.8968,0.7,1248.5966,1248.5966,1249.0146,left,1,0.4117,,1249.0146,1250.0145,5,6,86,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1250.0147,0.7,1250.7159,1250.7159,1251.6494,left,1,0.9323,,1251.6494,1252.6508,5,7,87,12,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1252.6511,1.3,1253.951,1253.951,1254.4523,right,1,0.4888,,1254.4523,1255.4527,5,8,88,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1255.453,0.6,1256.053,1256.0531,1256.5542,right,0,0.5004,,1256.5542,1257.5547,5,9,89,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1257.555,0.6,1258.1552,1258.1552,1258.7054,right,1,0.5441,,1258.7054,1259.7069,5,10,90,1,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1259.7072,1.3,1261.0073,1261.0074,1261.4422,left,1,0.4228,,1261.4423,1262.4427,5,11,91,5,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1262.443,1,1263.4431,1263.4431,1263.9937,right,0,0.539,,1263.9937,1264.9948,5,12,92,14,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1264.9951,1,1265.9956,1265.9956,1266.9637,left,0,0.956,,1266.9637,1267.9632,5,13,93,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1267.9635,0.8,1268.7642,1268.7642,1269.8493,left,1,1.0801,,1269.8493,1270.8498,5,14,94,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,1270.8502,1.2,1272.0512,1272.0512,1272.8013,right,1,0.7483,,1272.8014,1273.8021,5,15,95,8,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,262721,001,30,male,Dutch,2024-02-21_19h59.55.055,CategoryRev1_within,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.8025,1280.4081,space,6.5913,
