infCons.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,OS,frameRate,instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,fixation.stopped,stim.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,task,phase,Exemplars,r_correct,end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,887.535,0.7,888.2338,888.2339,889.2847,left,1,1.0424,,889.2847,890.2839,4,11,75,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,890.2845,1.5,891.7835,891.7836,893.2512,left,1,1.462,,893.2512,894.2506,4,12,76,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,894.2512,0.5,894.7499,894.75,895.5681,right,1,0.8122,,895.5681,896.5667,4,13,77,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,896.5672,1.3,897.867,897.8671,899.5849,right,0,1.7092,,899.585,900.5836,4,14,78,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,900.5842,1.3,901.8841,901.8841,902.8021,right,1,0.9142,,902.8022,903.8017,4,15,79,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,903.8022,0.5,904.3017,904.3017,905.0196,left,1,0.714,,905.0196,906.0184,5,0,80,10,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,906.0191,1.2,907.219,907.2191,907.838,right,1,0.6148,,907.8381,908.8353,5,1,81,4,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,908.836,0.6,909.4348,909.4349,910.0198,right,1,0.5793,,910.0199,911.0188,5,2,82,12,1,total,1,images/Ex5.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,911.0193,1.4,912.4187,912.4188,913.3029,right,1,0.8798,,913.3029,914.3024,5,3,83,7,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,914.303,0.7,915.0026,915.0026,915.653,right,1,0.6442,,915.653,916.6521,5,4,84,14,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,916.6527,1.3,917.9524,917.9525,918.8363,left,1,0.8741,,918.8363,919.836,5,5,85,9,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,919.8366,1.1,920.9361,920.9362,922.4872,left,1,1.5475,,922.4872,923.4861,5,6,86,0,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,923.5013,0.9,924.403,924.4031,925.1213,left,1,0.7089,,925.1213,926.1201,5,7,87,1,1,total,1,images/Ex2.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,926.1206,0.7,926.8191,926.8191,927.6702,right,1,0.8461,,927.6702,928.669,5,8,88,5,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,928.6695,1,929.6691,929.6691,930.7701,left,1,1.0902,,930.7701,931.7702,5,9,89,11,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,931.7708,0.8,932.5695,932.5695,933.3207,right,1,0.75,,933.3207,934.3203,5,10,90,6,1,total,1,images/Ex7.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,934.3207,0.6,934.9203,934.9204,935.7528,left,1,0.8287,,935.7528,936.7544,5,11,91,8,1,total,1,images/Ex1.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,936.755,0.7,937.4531,937.4531,938.1881,right,1,0.7289,,938.1881,939.1871,5,12,92,15,1,total,1,images/Ex8.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,939.1876,0.9,940.087,940.087,940.8714,left,1,0.781,,940.8715,941.8708,5,13,93,3,1,total,1,images/Ex4.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,941.8714,1.1,942.9716,942.9717,944.6203,right,0,1.6465,,944.6204,945.6212,5,14,94,2,1,total,1,images/Ex3.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,945.6366,0.9,946.5379,946.5379,947.6888,right,1,1.1442,,947.6889,948.6881,5,15,95,13,1,total,1,images/Ex6.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,948.6929,1.1,949.7871,949.7871,950.9221,left,0,1.1296,,950.9222,951.9217,0,0,0,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,951.9225,0.9,952.8216,952.8217,955.4553,left,0,2.6286,,955.4553,956.4551,0,1,1,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,956.4705,1.4,957.872,957.8721,959.1395,right,1,1.2629,,959.1396,960.1389,0,2,2,2,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,960.1396,1,961.1389,961.139,961.9585,right,0,0.8157,,961.9586,962.9557,0,3,3,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,962.9563,0.9,963.8562,963.8563,965.7892,left,0,1.9299,,965.7894,966.7881,0,4,4,8,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,966.789,1.3,968.0897,968.0897,969.0736,left,0,0.9756,,969.0736,970.0729,0,5,5,1,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,970.0735,0.6,970.6732,970.6733,971.5065,right,0,0.8269,,971.5065,972.5063,0,6,6,14,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,972.5074,0.9,973.4064,973.4064,974.2073,left,1,0.7906,,974.2077,975.2069,0,7,7,12,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,975.2075,0.7,975.9056,975.9056,976.7057,left,1,0.7902,,976.7057,977.7067,0,8,8,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,977.7073,1.1,978.8061,978.8061,979.5901,left,1,0.7791,,979.5902,980.5895,0,9,9,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,980.5901,1.3,981.8903,981.8904,983.3409,right,1,1.4493,,983.3409,984.3405,0,10,10,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,984.3411,0.8,985.1394,985.1394,987.0085,left,1,1.8575,,987.0085,988.007,0,11,11,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,988.022,0.6,988.624,988.6241,989.8902,left,1,1.2629,,989.8903,990.8903,0,12,12,5,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,990.891,0.9,991.7914,991.7916,992.8602,left,0,1.065,,992.8604,993.858,0,13,13,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,993.8586,1,994.857,994.857,995.9921,right,1,1.1248,,995.9922,996.9913,0,14,14,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,996.9922,0.8,997.7907,997.7907,999.0585,left,1,1.2609,,999.0588,1000.0576,0,15,15,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1000.0582,0.7,1000.7574,1000.7575,1002.0585,left,1,1.2963,,1002.0586,1003.0581,1,0,16,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1003.0588,1.5,1004.5572,1004.5572,1005.7419,left,1,1.1829,,1005.7419,1006.742,1,1,17,5,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1006.7423,0.5,1007.2413,1007.2413,1008.6091,right,1,1.3603,,1008.6091,1009.6088,1,2,18,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1009.6207,1.2,1010.8259,1010.826,1011.7766,left,1,0.9377,,1011.7766,1012.7748,1,3,19,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1012.7753,0.6,1013.3759,1013.376,1015.3255,right,1,1.9468,,1015.3256,1016.3262,1,4,20,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1016.3264,1.1,1017.4257,1017.4257,1018.2095,left,1,0.7806,,1018.2096,1019.2086,1,5,21,12,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1019.2092,0.9,1020.1093,1020.1093,1020.859,left,1,0.7435,,1020.8591,1021.8586,1,6,22,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1021.859,0.9,1022.7586,1022.7586,1024.0801,left,1,1.3072,,1024.0802,1025.0768,1,7,23,14,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1025.0772,0.7,1025.7767,1025.7768,1026.877,left,1,1.0945,,1026.877,1027.8758,1,8,24,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1027.8764,1,1028.8769,1028.877,1030.244,right,1,1.358,,1030.244,1031.2424,1,9,25,1,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1031.2428,0.6,1031.8441,1031.8442,1033.5935,left,0,1.7442,,1033.5935,1034.5928,1,10,26,2,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1034.5932,0.9,1035.4937,1035.4937,1036.8945,right,0,1.3947,,1036.8945,1037.8951,1,11,27,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1037.8956,0.7,1038.5942,1038.5942,1039.5613,right,1,0.9613,,1039.5613,1040.561,1,12,28,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1040.5616,1,1041.5611,1041.5611,1044.6782,right,1,3.1159,,1044.6782,1045.6782,1,13,29,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1045.6935,0.5,1046.1947,1046.1948,1048.8119,right,1,2.6053,,1048.8119,1049.812,1,14,30,8,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1049.8272,1.1,1050.9282,1050.9282,1051.9281,right,1,0.9915,,1051.9281,1052.9286,1,15,31,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1052.9295,1.2,1054.1286,1054.1286,1054.9969,right,1,0.8646,,1054.997,1055.9949,2,0,32,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1055.9956,1,1056.9956,1056.9956,1058.4298,left,1,1.4247,,1058.4298,1059.4291,2,1,33,14,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1059.4443,0.6,1060.0458,1060.0458,1061.3471,right,1,1.2977,,1061.3471,1062.3457,2,2,34,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1062.3463,1.2,1063.546,1063.546,1064.4638,left,1,0.9103,,1064.4638,1065.463,2,3,35,5,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1065.4636,1,1066.4628,1066.4629,1067.4803,right,1,1.014,,1067.4804,1068.4797,2,4,36,8,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1068.4803,1.2,1069.6798,1069.6799,1070.6966,right,1,1.0138,,1070.6966,1071.6966,2,5,37,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1071.697,0.7,1072.3973,1072.3973,1073.4803,right,1,1.0728,,1073.4803,1074.48,2,6,38,1,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1074.4807,1.3,1075.7794,1075.7794,1077.2487,left,1,1.4671,,1077.2487,1078.2472,2,7,39,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1078.2477,0.7,1078.9485,1078.9485,1080.3318,left,1,1.3811,,1080.3318,1081.3303,2,8,40,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1081.331,0.7,1082.0298,1082.0299,1082.6962,left,1,0.6617,,1082.6962,1083.6966,2,9,41,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1083.6972,0.6,1084.2974,1084.2974,1085.0642,left,0,0.7616,,1085.0642,1086.0648,2,10,42,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1086.0652,1.5,1087.5642,1087.5642,1088.1309,right,1,0.561,,1088.131,1089.1311,2,11,43,2,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1089.1317,1.2,1090.3315,1090.3316,1092.8143,right,1,2.4781,,1092.8143,1093.8145,2,12,44,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1093.8295,1.5,1095.3311,1095.3311,1096.2489,left,1,0.9144,,1096.2489,1097.2484,2,13,45,12,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1097.249,0.9,1098.1479,1098.1479,1099.0168,left,1,0.8664,,1099.0168,1100.0143,2,14,46,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1100.0149,0.5,1100.5147,1100.5147,1101.1488,left,1,0.6228,,1101.1489,1102.1488,2,15,47,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1102.1494,1,1103.1477,1103.148,1104.0841,right,0,0.9316,,1104.0842,1105.0821,3,0,48,7,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1105.0828,1.4,1106.4822,1106.4822,1107.6652,right,1,1.1776,,1107.6653,1108.6655,3,1,49,0,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1108.6661,0.6,1109.2651,1109.2651,1110.2843,right,1,1.0155,,1110.2843,1111.282,3,2,50,11,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1111.2828,0.9,1112.1823,1112.1823,1113.6993,right,1,1.5121,,1113.6995,1114.6992,3,3,51,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1114.6998,0.6,1115.2988,1115.2988,1116.0821,left,1,0.7791,,1116.0822,1117.082,3,4,52,4,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1117.0826,1.3,1118.3818,1118.3818,1119.2663,left,1,0.8762,,1119.2663,1120.2664,3,5,53,6,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1120.2671,0.8,1121.0663,1121.0663,1124.4504,right,1,3.3723,,1124.4504,1125.4494,3,6,54,10,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1125.4638,0.7,1126.1659,1126.1659,1127.9001,left,1,1.731,,1127.9001,1128.9,3,7,55,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1128.9005,0.9,1129.7999,1129.8,1130.7848,left,1,0.9781,,1130.7849,1131.7841,3,8,56,14,1,total,2,images/Ex7.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1131.7846,1.3,1133.0837,1133.0837,1134.3006,left,1,1.2107,,1134.3006,1135.3008,3,9,57,5,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1135.3013,0.6,1135.9001,1135.9001,1136.6845,left,1,0.7788,,1136.6845,1137.6845,3,10,58,12,1,total,2,images/Ex5.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1137.6851,0.9,1138.5846,1138.5846,1139.4518,right,1,0.8638,,1139.4518,1140.452,3,11,59,3,1,total,2,images/Ex4.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1140.4524,0.5,1140.9511,1140.9511,1142.3523,right,1,1.3894,,1142.3523,1143.3515,3,12,60,8,1,total,2,images/Ex1.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1143.3521,1.2,1144.5516,1144.5516,1145.5177,left,1,0.9629,,1145.5178,1146.518,3,13,61,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1146.5186,1.1,1147.6185,1147.6186,1149.2851,right,1,1.6603,,1149.2853,1150.2855,3,14,62,2,1,total,2,images/Ex3.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1150.2861,0.5,1150.7848,1150.7849,1151.6522,right,1,0.8595,,1151.6522,1152.6521,3,15,63,1,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1152.6528,0.5,1153.1527,1153.1528,1154.52,left,1,1.3637,,1154.52,1155.519,4,0,64,15,1,total,2,images/Ex8.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1155.5337,1,1156.5358,1156.5358,1157.4197,right,1,0.8775,,1157.4198,1158.4191,4,1,65,9,1,total,2,images/Ex2.jpg,right,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1158.4197,0.7,1159.1191,1159.1191,1160.1199,left,1,0.9912,,1160.1199,1161.1191,4,2,66,13,1,total,2,images/Ex6.jpg,left,,,,,
,,,,,847649,001,26,Male,Caucasian,2024-02-21_22h44.30.145,CategoryRev1_within,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1161.1196,1,1162.1191,1162.1192,1162.9709,left,1,0.8477,,1162.9709,1163.9691,4,3,67,4,1,total,2,images/Ex5.jpg,left,,,,,
